"3D Secure CAVV","3D Secure CAVV"
"3D Secure Card Validation","3D Secure Kart Onaylama"
"3D Secure Cardholder Validation","3D Secure Kart Sahibi Onaylama"
"3D Secure Electronic Commerce Indicator","3D Secure Elektronik Ticaret Göstergesi"
"3D Secure Verification Result","3D Secure Onaylama Sonucu"
"3D Secure XID","3D Secure XID"
"Card Issuer Liability","Kart Sağlayıcı Sorumluluğu"
"Card Verification","Kart Onaylama"
"Enrolled","Alındı"
"Enrolled but Authentication Unavailable","Alındı fakat Onaylama Yapılmadı"
"Failed","Hata Oluştu"
"MasterCard SecureCode","MasterCard SecureCode"
"Merchant Liability","Satıcı Sorumluluğu"
"Not Enrolled","Alınamadı"
"Order cannot be placed.","Sipariş kaydedilemedi."
"Payment information error. Please start over.","Ödeme bilgisinde hata. Lütfen işlemi baştan başlatınız."
"Please continue with placing order.","Lütfen ödemeyi tamamlayarak siparişi kaydediniz."
"Please verify the card with the issuer bank before placing the order.","Siparişi tamamlamadan önce kart sağlayıcı bankadan kartı teyid ediniz."
"Please verify the card with the issuer bank:","Kart sağlayıcı bankadan kartı teyid ediniz:"
"Start/Reset Validation...","Onaylama işlemini Başlat/Sıfırla..."
"Successful","Başarılı"
"Successful attempt","Başarılı işlem"
"The card has failed verification with the issuer bank.","Kart sağlayıcı bankadan kart onayı alınamadı."
"There has been wrong payment information submitted or the time limit has expired. Please, try again.","Hatalı ödeme bilgisi girildi veya işlem zaman aşımına uğradı. Lütfen tekrar deneyiniz."
"There has been wrong payment information submitted or time limit has expired. Please, try again.","Hatalı ödeme bilgisi girildi veya işlem zaman aşımına uğradı. Lütfen tekrar deneyiniz."
"This card has failed validation and cannot be used.","Bu kart onaylanamadı ve sistem tarafından kabul edilmiyor."
"To ensure the security of your transactions","İşlemlerinizin güvenliğinden emin olmak için"
"Unable to complete","Tamamlanamıyor"
"Validation failed.","Doğrulama hatası."
"Verification Failed","Doğrulama yapılamadı"
"Verification Successful","Doğrulama başarıyla yapıldı"
"Verification cannot be processed","Doğrulama işlemi yapılamadı"
"Verified by Visa","Visa Tarafından Doğrulandı"
