"""Remember Me"" Default Value","""זכור אותי"" ערך ברירת מחדל"
"(Not %s?)","(לא %s?)"
"* Required Fields","* שדות חובה"
"Address","כתובת"
"Address Information","פרטי הכתובת"
"Already registered?","רשום כבר?"
"Back","חזור"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","על ידי יצירת חשבון לקוח באתר שלנו באפשרותך לעבור תהליך רכישה מהיר יותר, לשמור מספר כתובות למשלוח הזמנות, לצפות בהזמנות קודמות ועוד"
"Cannot load configuration from file %s.","לא ניתן לטעון הגדרות מקובץ %s."
"Checkout as Guest","קנה כאורח"
"Checkout as a Guest or Register","קנה כאורח או הירשם"
"City","עיר"
"Clear Persistence on Log Out","נקה חיבור קבוע בהתנתקות מהמערכת"
"Close","סגור"
"Company","חברה"
"Confirm Password","אמת סיסמא"
"Continue","המשך"
"Country","ארץ"
"Create an Account","צור חשבון"
"Easy access to your order history and status","גישה קלה להיסטוריית ההזמנות וסטטוס"
"Email Address","דואר אלקטרוני"
"Enable ""Remember Me""","הפעל ""זכור אותי"""
"Enable Persistence","הפעל חיבור קבוע"
"Fast and easy check out","צ'קאאוט פשוט ומהיר"
"Fax","פקס"
"Forgot Your Password?","שכחת את סיסמתך?"
"Forgot your password?","שכחת את סיסמתך?"
"General Options","אופציות כלליות"
"If you have an account with us, please log in.","אם כבר יצרת חשבון אצלנו בעבר אנא התחבר."
"Loading next step...","טוען שלב הבא..."
"Login","התחברות"
"Login Information","פרטי התחברות"
"Login or Create an Account","התחבר או צור חשבון"
"New Customers","לקוחות חדשים"
"Password","סיסמא"
"Persist Shopping Cart","סל קניות בחיבור קבוע"
"Persistence Lifetime (seconds)","אורך חיים של חיבור קבוע (שניות)"
"Persistent Shopping Cart","סל קניות בחיבור קבוע"
"Personal Information","פרטים אישיים"
"Please log in below:","אנא התחבר מטה:"
"Please select region, state or province","אנא בחר אזור"
"Register","הירשם"
"Register and save time!","הירשם וחסוך זמן!"
"Register to Create an Account","הירשם ליצירת חשבון"
"Register with us for future convenience:","הירשם אצלנו לנוחיותך בקניות הבאות:"
"Registered Customers","לקוחות רשומים"
"Remember Me","זכור אותי"
"Save in address book","שמור בספר הכתובות"
"Select State/Province...","בחר אזור/חמוז..."
"Select a billing address from your address book or enter a new address.","בחר כתובת החיוב מתוך ספר הכתובות שלך או הכנס כתובת חדשה."
"Ship to different address","שלח לכתובת שונה"
"Ship to this address","שלח לכתובת זו"
"Shopping cart has been updated with appropriate prices","Shopping cart has been updated with appropriate prices"
"Sign Up for Newsletter","הירשם לניוזלטר שלנו"
"State/Province","אזור/מחוז"
"Street Address","כתובת רחוב"
"Street Address %s","כתובת רחוב %s"
"Submit","שלח"
"Telephone","טלפון"
"To proceed to Checkout, please log in using your email address.","To proceed to Checkout, please log in using your email address."
"VAT Number","VAT Number"
"Welcome, %s!","ברוכים הבאים, %s!"
"What\'s this?","מה זה?"
"Zip/Postal Code","מיקוד"
